i,j,t,r
0,78,0,37.9764
0,78,1,40.0415
0,78,2,38.48793
0,78,3,38.48793
0,78,4,38.48793
0,78,5,38.48793
0,78,6,38.48793
0,78,7,38.48793
0,78,8,38.48793
0,78,9,40.06853
0,78,10,52.56992
0,78,11,61.66372
0,78,12,83.23443
0,78,13,74.85941
0,78,14,69.60658
0,78,15,67.54197
0,78,16,62.52628
0,78,17,54.82811
0,78,18,53.24504
0,78,19,52.46811
0,78,20,50.56517
0,78,21,47.48121
0,78,22,46.16919
0,78,23,44.92772
0,78,24,44.92772
0,78,25,47.95078
0,78,26,55.18743
0,78,27,69.67496
0,78,28,61.86131
0,78,29,77.57977
0,78,30,94.94099
0,78,31,94.94099
0,78,32,94.94099
0,78,33,94.94099
0,78,34,94.94099
0,78,35,94.94099
0,78,36,94.94099
0,78,37,94.94099
0,78,38,94.94099
0,78,39,94.94099
0,78,40,94.94099
0,78,41,94.94099
0,78,42,94.94099
0,78,43,94.94099
0,78,44,94.94099
0,78,45,94.94099
0,78,46,94.94099
0,78,47,86.48502
0,78,48,77.30138
0,78,49,63.38807
0,78,50,54.15925
0,78,51,42.813
0,78,52,42.49464
0,78,53,42.49464
0,78,54,42.18099
0,78,55,40.97134
0,78,56,38.48793
0,78,57,37.9764
0,78,58,37.9764
0,78,59,37.9764
0,78,60,37.9764
0,78,61,37.9764
0,78,62,39.17101
0,78,63,56.26658
0,78,64,38.23045
0,78,65,38.61797
0,78,66,40.73225
0,78,67,48.28354
0,78,68,39.96842
0,78,69,39.82914
0,78,70,39.82914
0,78,71,39.82914
0,78,72,39.82914
0,78,73,39.28159
0,78,74,39.69083
0,78,75,39.69083
0,78,76,39.28159
0,78,77,38.88071
0,78,78,37.9764
0,78,79,38.61797
0,78,80,37.9764
0,78,81,37.9764
0,78,82,37.9764
0,78,83,37.9764
0,78,84,37.9764
0,78,85,37.9764
0,78,86,37.9764
0,78,87,37.9764
0,78,88,37.9764
0,78,89,37.9764
0,99,0,1.84104
0,99,1,1.941184
0,99,2,1.865865
0,99,3,1.865865
0,99,4,1.865865
0,99,5,1.865865
0,99,6,1.865865
0,99,7,1.865865
0,99,8,1.865865
0,99,9,1.942513
0,99,10,2.548417
0,99,11,2.989295
0,99,12,4.035287
0,99,13,3.629231
0,99,14,3.374554
0,99,15,3.274479
0,99,16,3.031399
0,99,17,2.658329
0,99,18,2.581592
0,99,19,2.543905
0,99,20,2.451632
0,99,21,2.302015
0,99,22,2.238369
0,99,23,2.178148
0,99,24,2.178148
0,99,25,2.32476
0,99,26,2.675708
0,99,27,3.378546
0,99,28,2.99956
0,99,29,3.762165
0,99,30,4.6026
0,99,31,4.6026
0,99,32,4.6026
0,99,33,4.6026
0,99,34,4.6026
0,99,35,4.6026
0,99,36,4.6026
0,99,37,4.6026
0,99,38,4.6026
0,99,39,4.6026
0,99,40,4.6026
0,99,41,4.6026
0,99,42,4.6026
0,99,43,4.6026
0,99,44,4.6026
0,99,45,4.6026
0,99,46,4.6026
0,99,47,4.1941
0,99,48,3.748543
0,99,49,3.07373
0,99,50,2.626114
0,99,51,2.075798
0,99,52,2.060343
0,99,53,2.060343
0,99,54,2.045117
0,99,55,1.9864
0,99,56,1.865865
0,99,57,1.84104
0,99,58,1.84104
0,99,59,1.84104
0,99,60,1.84104
0,99,61,1.84104
0,99,62,1.899002
0,99,63,2.727962
0,99,64,1.853369
0,99,65,1.872177
0,99,66,1.97468
0,99,67,2.34096
0,99,68,1.93772
0,99,69,1.93096
0,99,70,1.93096
0,99,71,1.93096
0,99,72,1.93096
0,99,73,1.904385
0,99,74,1.924247
0,99,75,1.924247
0,99,76,1.904385
0,99,77,1.884928
0,99,78,1.84104
0,99,79,1.872177
0,99,80,1.84104
0,99,81,1.84104
0,99,82,1.84104
0,99,83,1.84104
0,99,84,1.84104
0,99,85,1.84104
0,99,86,1.84104
0,99,87,1.84104
0,99,88,1.84104
0,99,89,1.84104
0,100,0,2.54376
0,100,1,2.682129
0,100,2,2.578061
0,100,3,2.578061
0,100,4,2.578061
0,100,5,2.578061
0,100,6,2.578061
0,100,7,2.578061
0,100,8,2.578061
0,100,9,2.683965
0,100,10,3.521141
0,100,11,4.130301
0,100,12,5.575545
0,100,13,5.014499
0,100,14,4.662613
0,100,15,4.524339
0,100,16,4.188476
0,100,17,3.673006
0,100,18,3.566978
0,100,19,3.514907
0,100,20,3.387413
0,100,21,3.180688
0,100,22,3.092748
0,100,23,3.009541
0,100,24,3.009541
0,100,25,3.212115
0,100,26,3.697019
0,100,27,4.668128
0,100,28,4.144484
0,100,29,5.198173
0,100,30,6.3594
0,100,31,6.3594
0,100,32,6.3594
0,100,33,6.3594
0,100,34,6.3594
0,100,35,6.3594
0,100,36,6.3594
0,100,37,6.3594
0,100,38,6.3594
0,100,39,6.3594
0,100,40,6.3594
0,100,41,6.3594
0,100,42,6.3594
0,100,43,6.3594
0,100,44,6.3594
0,100,45,6.3594
0,100,46,6.3594
0,100,47,5.794978
0,100,48,5.179351
0,100,49,4.246965
0,100,50,3.628495
0,100,51,2.868124
0,100,52,2.846771
0,100,53,2.846771
0,100,54,2.825733
0,100,55,2.744603
0,100,56,2.578061
0,100,57,2.54376
0,100,58,2.54376
0,100,59,2.54376
0,100,60,2.54376
0,100,61,2.54376
0,100,62,2.623846
0,100,63,3.769219
0,100,64,2.560796
0,100,65,2.586782
0,100,66,2.728411
0,100,67,3.234499
0,100,68,2.677343
0,100,69,2.668002
0,100,70,2.668002
0,100,71,2.668002
0,100,72,2.668002
0,100,73,2.631283
0,100,74,2.658727
0,100,75,2.658727
0,100,76,2.631283
0,100,77,2.6044
0,100,78,2.54376
0,100,79,2.586782
0,100,80,2.54376
0,100,81,2.54376
0,100,82,2.54376
0,100,83,2.54376
0,100,84,2.54376
0,100,85,2.54376
0,100,86,2.54376
0,100,87,2.54376
0,100,88,2.54376
0,100,89,2.54376
1,5,0,18.55152
1,5,1,19.55706
1,5,2,18.8015
1,5,3,18.8015
1,5,4,18.8015
1,5,5,18.8015
1,5,6,18.8015
1,5,7,18.8015
1,5,8,18.8015
1,5,9,19.57821
1,5,10,25.71702
1,5,11,30.15726
1,5,12,40.63655
1,5,13,36.56553
1,5,14,34.01015
1,5,15,33.00123
1,5,16,30.54217
1,5,17,26.76372
1,5,18,25.98963
1,5,19,25.60872
1,5,20,24.67892
1,5,21,23.17793
1,5,22,22.5393
1,5,23,21.93492
1,5,24,21.93492
1,5,25,23.41012
1,5,26,26.9431
1,5,27,33.99149
1,5,28,30.18927
1,5,29,37.85982
1,5,30,46.3788
1,5,31,46.3788
1,5,32,46.3788
1,5,33,46.3788
1,5,34,46.3788
1,5,35,46.3788
1,5,36,46.3788
1,5,37,46.3788
1,5,38,46.3788
1,5,39,46.3788
1,5,40,46.3788
1,5,41,46.3788
1,5,42,46.3788
1,5,43,46.3788
1,5,44,46.3788
1,5,45,46.3788
1,5,46,46.3788
1,5,47,42.1431
1,5,48,37.6861
1,5,49,30.90874
1,5,50,26.43205
1,5,51,20.91519
1,5,52,20.7596
1,5,53,20.7596
1,5,54,20.60631
1,5,55,20.01514
1,5,56,18.8015
1,5,57,18.55152
1,5,58,18.55152
1,5,59,18.55152
1,5,60,18.55152
1,5,61,18.55152
1,5,62,19.13634
1,5,63,27.4428
1,5,64,18.67567
1,5,65,18.86505
1,5,66,19.89325
1,5,67,23.56945
1,5,68,19.525
1,5,69,19.45694
1,5,70,19.45694
1,5,71,19.45694
1,5,72,19.45694
1,5,73,19.18935
1,5,74,19.38934
1,5,75,19.38934
1,5,76,19.18935
1,5,77,18.99344
1,5,78,18.55152
1,5,79,18.86505
1,5,80,18.55152
1,5,81,18.55152
1,5,82,18.55152
1,5,83,18.55152
1,5,84,18.55152
1,5,85,18.55152
1,5,86,18.55152
1,5,87,18.55152
1,5,88,18.55152
1,5,89,18.55152
1,78,0,44.34912
1,78,1,46.75648
1,78,2,44.94627
1,78,3,44.94627
1,78,4,44.94627
1,78,5,44.94627
1,78,6,44.94627
1,78,7,44.94627
1,78,8,44.94627
1,78,9,46.79733
1,78,10,61.43634
1,78,11,72.05336
1,78,12,97.17114
1,78,13,87.41544
1,78,14,81.29416
1,78,15,78.88252
1,78,16,73.01366
1,78,17,64.00077
1,78,18,62.15105
1,78,19,61.24236
1,78,20,59.02011
1,78,21,55.42658
1,78,22,53.89762
1,78,23,52.45076
1,78,24,52.45076
1,78,25,55.97853
1,78,26,64.42547
1,78,27,81.30363
1,78,28,72.19875
1,78,29,90.53821
1,78,30,110.8728
1,78,31,110.8728
1,78,32,110.8728
1,78,33,110.8728
1,78,34,110.8728
1,78,35,110.8728
1,78,36,110.8728
1,78,37,110.8728
1,78,38,110.8728
1,78,39,110.8728
1,78,40,110.8728
1,78,41,110.8728
1,78,42,110.8728
1,78,43,110.8728
1,78,44,110.8728
1,78,45,110.8728
1,78,46,110.8728
1,78,47,100.855
1,78,48,90.16947
1,78,49,73.94832
1,78,50,63.21125
1,78,51,49.99506
1,78,52,49.62345
1,78,53,49.62345
1,78,54,49.25732
1,78,55,47.84529
1,78,56,44.94627
1,78,57,44.34912
1,78,58,44.34912
1,78,59,44.34912
1,78,60,44.34912
1,78,61,44.34912
1,78,62,45.7451
1,78,63,65.65359
1,78,64,44.6457
1,78,65,45.09808
1,78,66,47.56155
1,78,67,56.36245
1,78,68,46.67454
1,78,69,46.51195
1,78,70,46.51195
1,78,71,46.51195
1,78,72,46.51195
1,78,73,45.87277
1,78,74,46.35049
1,78,75,46.35049
1,78,76,45.87277
1,78,77,45.40479
1,78,78,44.34912
1,78,79,45.09808
1,78,80,44.34912
1,78,81,44.34912
1,78,82,44.34912
1,78,83,44.34912
1,78,84,44.34912
1,78,85,44.34912
1,78,86,44.34912
1,78,87,44.34912
1,78,88,44.34912
1,78,89,44.34912
1,85,0,34.398
1,85,1,36.26246
1,85,2,34.8615
1,85,3,34.8615
1,85,4,34.8615
1,85,5,34.8615
1,85,6,34.8615
1,85,7,34.8615
1,85,8,34.8615
1,85,9,36.30167
1,85,10,47.68417
1,85,11,55.91722
1,85,12,75.34779
1,85,13,67.79936
1,85,14,63.0612
1,85,15,61.19048
1,85,16,56.63092
1,85,17,49.62495
1,85,18,48.18964
1,85,19,47.48338
1,85,20,45.75935
1,85,21,42.97623
1,85,22,41.7921
1,85,23,40.67146
1,85,24,40.67146
1,85,25,43.40676
1,85,26,49.95756
1,85,27,63.02659
1,85,28,55.97658
1,85,29,70.1992
1,85,30,85.995
1,85,31,85.995
1,85,32,85.995
1,85,33,85.995
1,85,34,85.995
1,85,35,85.995
1,85,36,85.995
1,85,37,85.995
1,85,38,85.995
1,85,39,85.995
1,85,40,85.995
1,85,41,85.995
1,85,42,85.995
1,85,43,85.995
1,85,44,85.995
1,85,45,85.995
1,85,46,85.995
1,85,47,78.14122
1,85,48,69.8771
1,85,49,57.31061
1,85,50,49.00999
1,85,51,38.78069
1,85,52,38.4922
1,85,53,38.4922
1,85,54,38.20797
1,85,55,37.11182
1,85,56,34.8615
1,85,57,34.398
1,85,58,34.398
1,85,59,34.398
1,85,60,34.398
1,85,61,34.398
1,85,62,35.48236
1,85,63,50.8841
1,85,64,34.6282
1,85,65,34.97934
1,85,66,36.88581
1,85,67,43.70218
1,85,68,36.20302
1,85,69,36.07681
1,85,70,36.07681
1,85,71,36.07681
1,85,72,36.07681
1,85,73,35.58066
1,85,74,35.95148
1,85,75,35.95148
1,85,76,35.58066
1,85,77,35.21741
1,85,78,34.398
1,85,79,34.97934
1,85,80,34.398
1,85,81,34.398
1,85,82,34.398
1,85,83,34.398
1,85,84,34.398
1,85,85,34.398
1,85,86,34.398
1,85,87,34.398
1,85,88,34.398
1,85,89,34.398
2,7,0,48.72456
2,7,1,51.38262
2,7,2,49.38057
2,7,3,49.38057
2,7,4,49.38057
2,7,5,49.38057
2,7,6,49.38057
2,7,7,49.38057
2,7,8,49.38057
2,7,9,51.3965
2,7,10,67.35319
2,7,11,79.02607
2,7,12,106.853
2,7,13,96.05489
2,7,14,89.2876
2,7,15,86.63956
2,7,16,80.22744
2,7,17,70.39719
2,7,18,68.36806
2,7,19,67.37486
2,7,20,64.93398
2,7,21,60.96287
2,7,22,59.27355
2,7,23,57.67533
2,7,24,57.67533
2,7,25,61.55799
2,7,26,70.84816
2,7,27,89.5107
2,7,28,79.44714
2,7,29,99.63405
2,7,30,121.8114
2,7,31,121.8114
2,7,32,121.8114
2,7,33,121.8114
2,7,34,121.8114
2,7,35,121.8114
2,7,36,121.8114
2,7,37,121.8114
2,7,38,121.8114
2,7,39,121.8114
2,7,40,121.8114
2,7,41,121.8114
2,7,42,121.8114
2,7,43,121.8114
2,7,44,121.8114
2,7,45,121.8114
2,7,46,121.8114
2,7,47,111.2357
2,7,48,99.3764
2,7,49,81.47511
2,7,50,69.55159
2,7,51,54.92694
2,7,52,54.51871
2,7,53,54.51871
2,7,54,54.1165
2,7,55,52.56531
2,7,56,49.38057
2,7,57,48.72456
2,7,58,48.72456
2,7,59,48.72456
2,7,60,48.72456
2,7,61,48.72456
2,7,62,50.25393
2,7,63,72.30502
2,7,64,49.05037
2,7,65,49.54734
2,7,66,52.27213
2,7,67,61.9933
2,7,68,51.27918
2,7,69,51.10057
2,7,70,51.10057
2,7,71,51.10057
2,7,72,51.10057
2,7,73,50.39839
2,7,74,50.92319
2,7,75,50.92319
2,7,76,50.39839
2,7,77,49.88428
2,7,78,48.72456
2,7,79,49.54734
2,7,80,48.72456
2,7,81,48.72456
2,7,82,48.72456
2,7,83,48.72456
2,7,84,48.72456
2,7,85,48.72456
2,7,86,48.72456
2,7,87,48.72456
2,7,88,48.72456
2,7,89,48.72456
2,53,0,63.3564
2,53,1,66.81268
2,53,2,64.20941
2,53,3,64.20941
2,53,4,64.20941
2,53,5,64.20941
2,53,6,64.20941
2,53,7,64.20941
2,53,8,64.20941
2,53,9,66.83073
2,53,10,87.57915
2,53,11,102.7574
2,53,12,138.9407
2,53,13,124.8999
2,53,14,116.1004
2,53,15,112.6572
2,53,16,104.3195
2,53,17,91.53725
2,53,18,88.89879
2,53,19,87.60734
2,53,20,84.43347
2,53,21,79.26984
2,53,22,77.07323
2,53,23,74.99507
2,53,24,74.99507
2,53,25,80.04369
2,53,26,92.12366
2,53,27,116.3905
2,53,28,103.3049
2,53,29,129.5539
2,53,30,158.391
2,53,31,158.391
2,53,32,158.391
2,53,33,158.391
2,53,34,158.391
2,53,35,158.391
2,53,36,158.391
2,53,37,158.391
2,53,38,158.391
2,53,39,158.391
2,53,40,158.391
2,53,41,158.391
2,53,42,158.391
2,53,43,158.391
2,53,44,158.391
2,53,45,158.391
2,53,46,158.391
2,53,47,144.6394
2,53,48,129.2188
2,53,49,105.9418
2,53,50,90.43774
2,53,51,71.42135
2,53,52,70.89052
2,53,53,70.89052
2,53,54,70.36753
2,53,55,68.35052
2,53,56,64.20941
2,53,57,63.3564
2,53,58,63.3564
2,53,59,63.3564
2,53,60,63.3564
2,53,61,63.3564
2,53,62,65.34505
2,53,63,94.01801
2,53,64,63.78006
2,53,65,64.42626
2,53,66,67.9693
2,53,67,80.6097
2,53,68,66.67817
2,53,69,66.44592
2,53,70,66.44592
2,53,71,66.44592
2,53,72,66.44592
2,53,73,65.53288
2,53,74,66.21528
2,53,75,66.21528
2,53,76,65.53288
2,53,77,64.8644
2,53,78,63.3564
2,53,79,64.42626
2,53,80,63.3564
2,53,81,63.3564
2,53,82,63.3564
2,53,83,63.3564
2,53,84,63.3564
2,53,85,63.3564
2,53,86,63.3564
2,53,87,63.3564
2,53,88,63.3564
2,53,89,63.3564
2,70,0,23.55264
2,70,1,24.83711
2,70,2,23.8694
2,70,3,23.8694
2,70,4,23.8694
2,70,5,23.8694
2,70,6,23.8694
2,70,7,23.8694
2,70,8,23.8694
2,70,9,24.84358
2,70,10,32.55857
2,70,11,38.20074
2,70,12,51.6484
2,70,13,46.42934
2,70,14,43.15847
2,70,15,41.87828
2,70,16,38.77784
2,70,17,34.02447
2,70,18,33.04353
2,70,19,32.56371
2,70,20,31.38412
2,70,21,29.46596
2,70,22,28.64989
2,70,23,27.87781
2,70,24,27.87781
2,70,25,29.75387
2,70,26,34.24297
2,70,27,43.25772
2,70,28,38.3956
2,70,29,48.14598
2,70,30,58.8816
2,70,31,58.8816
2,70,32,58.8816
2,70,33,58.8816
2,70,34,58.8816
2,70,35,58.8816
2,70,36,58.8816
2,70,37,58.8816
2,70,38,58.8816
2,70,39,58.8816
2,70,40,58.8816
2,70,41,58.8816
2,70,42,58.8816
2,70,43,58.8816
2,70,44,58.8816
2,70,45,58.8816
2,70,46,58.8816
2,70,47,53.75122
2,70,48,48.02309
2,70,49,39.37392
2,70,50,33.61303
2,70,51,26.54711
2,70,52,26.35004
2,70,53,26.35004
2,70,54,26.15588
2,70,55,25.40702
2,70,56,23.8694
2,70,57,23.55264
2,70,58,23.55264
2,70,59,23.55264
2,70,60,23.55264
2,70,61,23.55264
2,70,62,24.29129
2,70,63,34.94801
2,70,64,23.70996
2,70,65,23.94992
2,70,66,25.26697
2,70,67,29.96342
2,70,68,24.78609
2,70,69,24.69986
2,70,70,24.69986
2,70,71,24.69986
2,70,72,24.69986
2,70,73,24.36083
2,70,74,24.61422
2,70,75,24.61422
2,70,76,24.36083
2,70,77,24.11261
2,70,78,23.55264
2,70,79,23.94992
2,70,80,23.55264
2,70,81,23.55264
2,70,82,23.55264
2,70,83,23.55264
2,70,84,23.55264
2,70,85,23.55264
2,70,86,23.55264
2,70,87,23.55264
2,70,88,23.55264
2,70,89,23.55264
2,118,0,25.88256
2,118,1,27.29453
2,118,2,26.23103
2,118,3,26.23103
2,118,4,26.23103
2,118,5,26.23103
2,118,6,26.23103
2,118,7,26.23103
2,118,8,26.23103
2,118,9,27.3019
2,118,10,35.77812
2,118,11,41.97877
2,118,12,56.76048
2,118,13,51.02451
2,118,14,47.42971
2,118,15,46.02307
2,118,16,42.61694
2,118,17,37.3951
2,118,18,36.31722
2,118,19,35.78963
2,118,20,34.49303
2,118,21,32.38357
2,118,22,31.4862
2,118,23,30.63723
2,118,24,30.63723
2,118,25,32.6997
2,118,26,37.63465
2,118,27,47.54823
2,118,28,42.20245
2,118,29,52.92577
2,118,30,64.7064
2,118,31,64.7064
2,118,32,64.7064
2,118,33,64.7064
2,118,34,64.7064
2,118,35,64.7064
2,118,36,64.7064
2,118,37,64.7064
2,118,38,64.7064
2,118,39,64.7064
2,118,40,64.7064
2,118,41,64.7064
2,118,42,64.7064
2,118,43,64.7064
2,118,44,64.7064
2,118,45,64.7064
2,118,46,64.7064
2,118,47,59.08856
2,118,48,52.7889
2,118,49,43.27971
2,118,50,36.94592
2,118,51,29.17728
2,118,52,28.96042
2,118,53,28.96042
2,118,54,28.74677
2,118,55,27.92278
2,118,56,26.23103
2,118,57,25.88256
2,118,58,25.88256
2,118,59,25.88256
2,118,60,25.88256
2,118,61,25.88256
2,118,62,26.69497
2,118,63,38.40854
2,118,64,26.05563
2,118,65,26.31962
2,118,66,27.76704
2,118,67,32.93093
2,118,68,27.23958
2,118,69,27.1447
2,118,70,27.1447
2,118,71,27.1447
2,118,72,27.1447
2,118,73,26.7717
2,118,74,27.05048
2,118,75,27.05048
2,118,76,26.7717
2,118,77,26.49861
2,118,78,25.88256
2,118,79,26.31962
2,118,80,25.88256
2,118,81,25.88256
2,118,82,25.88256
2,118,83,25.88256
2,118,84,25.88256
2,118,85,25.88256
2,118,86,25.88256
2,118,87,25.88256
2,118,88,25.88256
2,118,89,25.88256
3,50,0,19.70712
3,50,1,20.78187
3,50,2,19.97216
3,50,3,19.97216
3,50,4,19.97216
3,50,5,19.97216
3,50,6,19.97216
3,50,7,19.97216
3,50,8,19.97216
3,50,9,20.78728
3,50,10,27.24262
3,50,11,31.96357
3,50,12,43.21558
3,50,13,38.84866
3,50,14,36.11184
3,50,15,35.04067
3,50,16,32.44645
3,50,17,28.46918
3,50,18,27.6484
3,50,19,27.24692
3,50,20,26.25993
3,50,21,24.65495
3,50,22,23.97212
3,50,23,23.3261
3,50,24,23.3261
3,50,25,24.89585
3,50,26,28.652
3,50,27,36.19489
3,50,28,32.12662
3,50,29,40.28502
3,50,30,49.2678
3,50,31,49.2678
3,50,32,49.2678
3,50,33,49.2678
3,50,34,49.2678
3,50,35,49.2678
3,50,36,49.2678
3,50,37,49.2678
3,50,38,49.2678
3,50,39,49.2678
3,50,40,49.2678
3,50,41,49.2678
3,50,42,49.2678
3,50,43,49.2678
3,50,44,49.2678
3,50,45,49.2678
3,50,46,49.2678
3,50,47,44.97507
3,50,48,40.18219
3,50,49,32.94521
3,50,50,28.12492
3,50,51,22.21267
3,50,52,22.04778
3,50,53,22.04778
3,50,54,21.88532
3,50,55,21.25873
3,50,56,19.97216
3,50,57,19.70712
3,50,58,19.70712
3,50,59,19.70712
3,50,60,19.70712
3,50,61,19.70712
3,50,62,20.32517
3,50,63,29.24193
3,50,64,19.83875
3,50,65,20.03953
3,50,66,21.14154
3,50,67,25.07118
3,50,68,20.73918
3,50,69,20.66703
3,50,70,20.66703
3,50,71,20.66703
3,50,72,20.66703
3,50,73,20.38336
3,50,74,20.59537
3,50,75,20.59537
3,50,76,20.38336
3,50,77,20.17566
3,50,78,19.70712
3,50,79,20.03953
3,50,80,19.70712
3,50,81,19.70712
3,50,82,19.70712
3,50,83,19.70712
3,50,84,19.70712
3,50,85,19.70712
3,50,86,19.70712
3,50,87,19.70712
3,50,88,19.70712
3,50,89,19.70712
3,81,0,42.82416
3,81,1,45.15891
3,81,2,43.39946
3,81,3,43.39946
3,81,4,43.39946
3,81,5,43.39946
3,81,6,43.39946
3,81,7,43.39946
3,81,8,43.39946
3,81,9,45.17023
3,81,10,59.20115
3,81,11,69.45934
3,81,12,93.90408
3,81,13,84.41566
3,81,14,78.46906
3,81,15,76.14107
3,81,16,70.50205
3,81,17,61.85645
3,81,18,60.0727
3,81,19,59.20079
3,81,20,57.05655
3,81,21,53.57143
3,81,22,52.08858
3,81,23,50.6856
3,81,24,50.6856
3,81,25,54.09536
3,81,26,62.25465
3,81,27,78.63392
3,81,28,69.79787
3,81,29,87.51246
3,81,30,107.0604
3,81,31,107.0604
3,81,32,107.0604
3,81,33,107.0604
3,81,34,107.0604
3,81,35,107.0604
3,81,36,107.0604
3,81,37,107.0604
3,81,38,107.0604
3,81,39,107.0604
3,81,40,107.0604
3,81,41,107.0604
3,81,42,107.0604
3,81,43,107.0604
3,81,44,107.0604
3,81,45,107.0604
3,81,46,107.0604
3,81,47,97.69904
3,81,48,87.29199
3,81,49,71.57313
3,81,50,61.10347
3,81,51,48.26213
3,81,52,47.90431
3,81,53,47.90431
3,81,54,47.55174
3,81,55,46.19191
3,81,56,43.39946
3,81,57,42.82416
3,81,58,42.82416
3,81,59,42.82416
3,81,60,42.82416
3,81,61,42.82416
3,81,62,44.16606
3,81,63,63.53807
3,81,64,43.10989
3,81,65,43.54571
3,81,66,45.94027
3,81,67,54.47478
3,81,68,45.0643
3,81,69,44.90769
3,81,70,44.90769
3,81,71,44.90769
3,81,72,44.90769
3,81,73,44.29199
3,81,74,44.75217
3,81,75,44.75217
3,81,76,44.29199
3,81,77,43.84118
3,81,78,42.82416
3,81,79,43.54571
3,81,80,42.82416
3,81,81,42.82416
3,81,82,42.82416
3,81,83,42.82416
3,81,84,42.82416
3,81,85,42.82416
3,81,86,42.82416
3,81,87,42.82416
3,81,88,42.82416
3,81,89,42.82416
3,82,0,7.82856
3,82,1,8.255368
3,82,2,7.933729
3,82,3,7.933729
3,82,4,7.933729
3,82,5,7.933729
3,82,6,7.933729
3,82,7,7.933729
3,82,8,7.933729
3,82,9,8.257438
3,82,10,10.82239
3,82,11,12.69766
3,82,12,17.16633
3,82,13,15.43178
3,82,14,14.3447
3,82,15,13.91913
3,82,16,12.88828
3,82,17,11.3078
3,82,18,10.98172
3,82,19,10.82232
3,82,20,10.43034
3,82,21,9.793238
3,82,22,9.522161
3,82,23,9.265686
3,82,24,9.265686
3,82,25,9.889015
3,82,26,11.38059
3,82,27,14.37484
3,82,28,12.75954
3,82,29,15.9979
3,82,30,19.5714
3,82,31,19.5714
3,82,32,19.5714
3,82,33,19.5714
3,82,34,19.5714
3,82,35,19.5714
3,82,36,19.5714
3,82,37,19.5714
3,82,38,19.5714
3,82,39,19.5714
3,82,40,19.5714
3,82,41,19.5714
3,82,42,19.5714
3,82,43,19.5714
3,82,44,19.5714
3,82,45,19.5714
3,82,46,19.5714
3,82,47,17.86007
3,82,48,15.9576
3,82,49,13.08407
3,82,50,11.17015
3,82,51,8.822659
3,82,52,8.757247
3,82,53,8.757247
3,82,54,8.692796
3,82,55,8.444209
3,82,56,7.933729
3,82,57,7.82856
3,82,58,7.82856
3,82,59,7.82856
3,82,60,7.82856
3,82,61,7.82856
3,82,62,8.073869
3,82,63,11.61521
3,82,64,7.880793
3,82,65,7.960465
3,82,66,8.398207
3,82,67,9.958375
3,82,68,8.238073
3,82,69,8.209444
3,82,70,8.209444
3,82,71,8.209444
3,82,72,8.209444
3,82,73,8.09689
3,82,74,8.181014
3,82,75,8.181014
3,82,76,8.09689
3,82,77,8.01448
3,82,78,7.82856
3,82,79,7.960465
3,82,80,7.82856
3,82,81,7.82856
3,82,82,7.82856
3,82,83,7.82856
3,82,84,7.82856
3,82,85,7.82856
3,82,86,7.82856
3,82,87,7.82856
3,82,88,7.82856
3,82,89,7.82856
4,18,0,5.86512
4,18,1,6.183957
4,18,2,5.944034
4,18,3,5.944034
4,18,4,5.944034
4,18,5,5.944034
4,18,6,5.944034
4,18,7,5.944034
4,18,8,5.944034
4,18,9,6.188075
4,18,10,8.119266
4,18,11,9.523643
4,18,12,12.85417
4,18,13,11.56088
4,18,14,10.74971
4,18,15,10.4308
4,18,16,9.655942
4,18,17,8.466627
4,18,18,8.222112
4,18,19,8.102189
4,18,20,7.808371
4,18,21,7.332431
4,18,22,7.12993
4,18,23,6.938313
4,18,24,6.938313
4,18,25,7.405012
4,18,26,8.522246
4,18,27,10.75812
4,18,28,9.551975
4,18,29,11.97765
4,18,30,14.6628
4,18,31,14.6628
4,18,32,14.6628
4,18,33,14.6628
4,18,34,14.6628
4,18,35,14.6628
4,18,36,14.6628
4,18,37,14.6628
4,18,38,14.6628
4,18,39,14.6628
4,18,40,14.6628
4,18,41,14.6628
4,18,42,14.6628
4,18,43,14.6628
4,18,44,14.6628
4,18,45,14.6628
4,18,46,14.6628
4,18,47,13.35229
4,18,48,11.93506
4,18,49,9.787277
4,18,50,8.362657
4,18,51,6.611178
4,18,52,6.562077
4,18,53,6.562077
4,18,54,6.5137
4,18,55,6.327121
4,18,56,5.944034
4,18,57,5.86512
4,18,58,5.86512
4,18,59,5.86512
4,18,60,5.86512
4,18,61,5.86512
4,18,62,6.049462
4,18,63,8.689107
4,18,64,5.904314
4,18,65,5.964096
4,18,66,6.290609
4,18,67,7.456186
4,18,68,6.172419
4,18,69,6.150934
4,18,70,6.150934
4,18,71,6.150934
4,18,72,6.150934
4,18,73,6.066469
4,18,74,6.129598
4,18,75,6.129598
4,18,76,6.066469
4,18,77,6.004628
4,18,78,5.86512
4,18,79,5.964096
4,18,80,5.86512
4,18,81,5.86512
4,18,82,5.86512
4,18,83,5.86512
4,18,84,5.86512
4,18,85,5.86512
4,18,86,5.86512
4,18,87,5.86512
4,18,88,5.86512
4,18,89,5.86512
4,21,0,27.61632
4,21,1,29.11759
4,21,2,27.98789
4,21,3,27.98789
4,21,4,27.98789
4,21,5,27.98789
4,21,6,27.98789
4,21,7,27.98789
4,21,8,27.98789
4,21,9,29.13697
4,21,10,38.23012
4,21,11,44.84272
4,21,12,60.52475
4,21,13,54.43518
4,21,14,50.61573
4,21,15,49.11416
4,21,16,45.46566
